RunId;Step;Agent;ResultType;Result
32;10001;79:;AmountOfWrongNegativesProposition;1
32;10001;79:;Precission_X;1.0
32;10001;79:;Precission_!X;0.5
32;10001;79:;Recall_X;0.75
32;10001;79:;Recall_!X;1.0
32;10001;651:;RewardPos;25
32;10001;651:;RewardNeg;38
32;10001;651:;AmountOfProposition;20
32;10001;651:;AmountOfPositivesProposition;11
32;10001;651:;AmountOfNegativesProposition;9
32;10001;651:;AmountOfRightPositivesProposition;3
32;10001;651:;AmountOfWrongPositivesProposition;0
32;10001;651:;AmountOfRightNegativesProposition;1
32;10001;651:;AmountOfWrongNegativesProposition;0
32;10001;651:;Precission_X;1.0
32;10001;651:;Precission_!X;1.0
32;10001;651:;Recall_X;1.0
32;10001;651:;Recall_!X;1.0
32;10001;739:;RewardPos;32
32;10001;739:;RewardNeg;68
32;10001;739:;AmountOfProposition;20
32;10001;739:;AmountOfPositivesProposition;11
32;10001;739:;AmountOfNegativesProposition;9
32;10001;739:;AmountOfRightPositivesProposition;4
32;10001;739:;AmountOfWrongPositivesProposition;0
32;10001;739:;AmountOfRightNegativesProposition;3
32;10001;739:;AmountOfWrongNegativesProposition;0
32;10001;739:;Precission_X;1.0
32;10001;739:;Precission_!X;1.0
32;10001;739:;Recall_X;1.0
32;10001;739:;Recall_!X;1.0
32;10001;448:;RewardPos;29
32;10001;448:;RewardNeg;26
32;10001;448:;AmountOfProposition;20
32;10001;448:;AmountOfPositivesProposition;11
32;10001;448:;AmountOfNegativesProposition;9
32;10001;448:;AmountOfRightPositivesProposition;2
32;10001;448:;AmountOfWrongPositivesProposition;0
32;10001;448:;AmountOfRightNegativesProposition;0
32;10001;448:;AmountOfWrongNegativesProposition;1
32;10001;448:;Precission_X;1.0
32;10001;448:;Precission_!X;0.0
32;10001;448:;Recall_X;0.6666666666666666
32;10001;448:;Recall_!X;0
32;10001;283:;RewardPos;44
32;10001;283:;RewardNeg;0
32;10001;283:;AmountOfProposition;20
32;10001;283:;AmountOfPositivesProposition;11
32;10001;283:;AmountOfNegativesProposition;9
32;10001;283:;AmountOfRightPositivesProposition;0
32;10001;283:;AmountOfWrongPositivesProposition;0
32;10001;283:;AmountOfRightNegativesProposition;2
32;10001;283:;AmountOfWrongNegativesProposition;0
32;10001;283:;Precission_X;0
32;10001;283:;Precission_!X;1.0
32;10001;283:;Recall_X;0
32;10001;283:;Recall_!X;1.0
32;10001;362:;RewardPos;33
32;10001;362:;RewardNeg;19
32;10001;362:;AmountOfProposition;20
32;10001;362:;AmountOfPositivesProposition;11
32;10001;362:;AmountOfNegativesProposition;9
32;10001;362:;AmountOfRightPositivesProposition;0
32;10001;362:;AmountOfWrongPositivesProposition;1
32;10001;362:;AmountOfRightNegativesProposition;2
32;10001;362:;AmountOfWrongNegativesProposition;0
32;10001;362:;Precission_X;0.0
32;10001;362:;Precission_!X;1.0
32;10001;362:;Recall_X;0
32;10001;362:;Recall_!X;0.6666666666666666
32;10001;512:;RewardPos;36
32;10001;512:;RewardNeg;41
32;10001;512:;AmountOfProposition;20
32;10001;512:;AmountOfPositivesProposition;11
32;10001;512:;AmountOfNegativesProposition;9
32;10001;512:;AmountOfRightPositivesProposition;2
32;10001;512:;AmountOfWrongPositivesProposition;0
32;10001;512:;AmountOfRightNegativesProposition;0
32;10001;512:;AmountOfWrongNegativesProposition;1
32;10001;512:;Precission_X;1.0
32;10001;512:;Precission_!X;0.0
32;10001;512:;Recall_X;0.6666666666666666
32;10001;512:;Recall_!X;0
32;10001;786:;RewardPos;26
32;10001;786:;RewardNeg;125
32;10001;786:;AmountOfProposition;20
32;10001;786:;AmountOfPositivesProposition;11
32;10001;786:;AmountOfNegativesProposition;9
32;10001;786:;AmountOfRightPositivesProposition;5
32;10001;786:;AmountOfWrongPositivesProposition;0
32;10001;786:;AmountOfRightNegativesProposition;0
32;10001;786:;AmountOfWrongNegativesProposition;1
32;10001;786:;Precission_X;1.0
32;10001;786:;Precission_!X;0.0
32;10001;786:;Recall_X;0.8333333333333334
32;10001;786:;Recall_!X;0
32;10001;765:;RewardPos;0
32;10001;765:;RewardNeg;85
32;10001;765:;AmountOfProposition;20
32;10001;765:;AmountOfPositivesProposition;11
32;10001;765:;AmountOfNegativesProposition;9
32;10001;765:;AmountOfRightPositivesProposition;4
32;10001;765:;AmountOfWrongPositivesProposition;0
32;10001;765:;AmountOfRightNegativesProposition;0
32;10001;765:;AmountOfWrongNegativesProposition;0
32;10001;765:;Precission_X;1.0
32;10001;765:;Precission_!X;0
32;10001;765:;Recall_X;1.0
32;10001;765:;Recall_!X;0
32;10001;793:;RewardPos;10
32;10001;793:;RewardNeg;18
32;10001;793:;AmountOfProposition;20
32;10001;793:;AmountOfPositivesProposition;11
32;10001;793:;AmountOfNegativesProposition;9
32;10001;793:;AmountOfRightPositivesProposition;1
32;10001;793:;AmountOfWrongPositivesProposition;0
32;10001;793:;AmountOfRightNegativesProposition;1
32;10001;793:;AmountOfWrongNegativesProposition;0
32;10001;793:;Precission_X;1.0
32;10001;793:;Precission_!X;1.0
32;10001;793:;Recall_X;1.0
32;10001;793:;Recall_!X;1.0
32;10001;All;AveragePositiveReward;26.5
32;10001;All;AverageNegativeReward;45.9
32;10001;All;Precission_X;0.8
32;10001;All;Precission_!X;0.55
32;10001;All;Recall_X;0.6916666666666667
32;10001;All;Recall_!X;0.5666666666666667
32;10001;All;PercentageSurvive;0.9
33;GameOver;9;10001
33;10001;9:;RewardPos;20
33;10001;9:;RewardNeg;53
33;10001;9:;AmountOfProposition;22
33;10001;9:;AmountOfPositivesProposition;10
33;10001;9:;AmountOfNegativesProposition;12
33;10001;9:;AmountOfRightPositivesProposition;6
33;10001;9:;AmountOfWrongPositivesProposition;0
33;10001;9:;AmountOfRightNegativesProposition;1
33;10001;9:;AmountOfWrongNegativesProposition;1
33;10001;9:;Precission_X;1.0
33;10001;9:;Precission_!X;0.5
33;10001;9:;Recall_X;0.8571428571428571
33;10001;9:;Recall_!X;1.0
33;10001;209:;RewardPos;36
33;10001;209:;RewardNeg;205
33;10001;209:;AmountOfProposition;22
33;10001;209:;AmountOfPositivesProposition;10
33;10001;209:;AmountOfNegativesProposition;12
33;10001;209:;AmountOfRightPositivesProposition;7
33;10001;209:;AmountOfWrongPositivesProposition;0
33;10001;209:;AmountOfRightNegativesProposition;0
33;10001;209:;AmountOfWrongNegativesProposition;4
33;10001;209:;Precission_X;1.0
33;10001;209:;Precission_!X;0.0
33;10001;209:;Recall_X;0.6363636363636364
33;10001;209:;Recall_!X;0
33;10001;994:;RewardPos;39
33;10001;994:;RewardNeg;99
33;10001;994:;AmountOfProposition;22
33;10001;994:;AmountOfPositivesProposition;10
33;10001;994:;AmountOfNegativesProposition;12
33;10001;994:;AmountOfRightPositivesProposition;7
33;10001;994:;AmountOfWrongPositivesProposition;0
33;10001;994:;AmountOfRightNegativesProposition;1
33;10001;994:;AmountOfWrongNegativesProposition;2
33;10001;994:;Precission_X;1.0
33;10001;994:;Precission_!X;0.3333333333333333
33;10001;994:;Recall_X;0.7777777777777778
33;10001;994:;Recall_!X;1.0
33;10001;199:;RewardPos;41
33;10001;199:;RewardNeg;19
33;10001;199:;AmountOfProposition;22
33;10001;199:;AmountOfPositivesProposition;10
33;10001;199:;AmountOfNegativesProposition;12
33;10001;199:;AmountOfRightPositivesProposition;1
33;10001;199:;AmountOfWrongPositivesProposition;0
33;10001;199:;AmountOfRightNegativesProposition;4
33;10001;199:;AmountOfWrongNegativesProposition;0
33;10001;199:;Precission_X;1.0
33;10001;199:;Precission_!X;1.0
33;10001;199:;Recall_X;1.0
33;10001;199:;Recall_!X;1.0
33;10001;608:;RewardPos;50
33;10001;608:;RewardNeg;20
33;10001;608:;AmountOfProposition;22
33;10001;608:;AmountOfPositivesProposition;10
33;10001;608:;AmountOfNegativesProposition;12
33;10001;608:;AmountOfRightPositivesProposition;1
33;10001;608:;AmountOfWrongPositivesProposition;0
33;10001;608:;AmountOfRightNegativesProposition;3
33;10001;608:;AmountOfWrongNegativesProposition;0
33;10001;608:;Precission_X;1.0
33;10001;608:;Precission_!X;1.0
33;10001;608:;Recall_X;1.0
33;10001;608:;Recall_!X;1.0
33;10001;193:;RewardPos;28
33;10001;193:;RewardNeg;19
33;10001;193:;AmountOfProposition;22
33;10001;193:;AmountOfPositivesProposition;10
33;10001;193:;AmountOfNegativesProposition;12
33;10001;193:;AmountOfRightPositivesProposition;1
33;10001;193:;AmountOfWrongPositivesProposition;0
33;10001;193:;AmountOfRightNegativesProposition;1
33;10001;193:;AmountOfWrongNegativesProposition;0
33;10001;193:;Precission_X;1.0
33;10001;193:;Precission_!X;1.0
33;10001;193:;Recall_X;1.0
33;10001;193:;Recall_!X;1.0
33;10001;57:;RewardPos;0
33;10001;57:;RewardNeg;61
33;10001;57:;AmountOfProposition;22
33;10001;57:;AmountOfPositivesProposition;10
33;10001;57:;AmountOfNegativesProposition;12
33;10001;57:;AmountOfRightPositivesProposition;3
33;10001;57:;AmountOfWrongPositivesProposition;0
33;10001;57:;AmountOfRightNegativesProposition;0
33;10001;57:;AmountOfWrongNegativesProposition;2
33;10001;57:;Precission_X;1.0
33;10001;57:;Precission_!X;0.0
33;10001;57:;Recall_X;0.6
33;10001;57:;Recall_!X;0
33;10001;506:;RewardPos;53
33;10001;506:;RewardNeg;18
33;10001;506:;AmountOfProposition;22
33;10001;506:;AmountOfPositivesProposition;10
33;10001;506:;AmountOfNegativesProposition;12
33;10001;506:;AmountOfRightPositivesProposition;1
33;10001;506:;AmountOfWrongPositivesProposition;1
33;10001;506:;AmountOfRightNegativesProposition;5
33;10001;506:;AmountOfWrongNegativesProposition;0
33;10001;506:;Precission_X;0.5
33;10001;506:;Precission_!X;1.0
33;10001;506:;Recall_X;1.0
33;10001;506:;Recall_!X;0.8333333333333334
33;10001;778:;RewardPos;29
33;10001;778:;RewardNeg;17
33;10001;778:;AmountOfProposition;22
33;10001;778:;AmountOfPositivesProposition;10
33;10001;778:;AmountOfNegativesProposition;12
33;10001;778:;AmountOfRightPositivesProposition;1
33;10001;778:;AmountOfWrongPositivesProposition;0
33;10001;778:;AmountOfRightNegativesProposition;1
33;10001;778:;AmountOfWrongNegativesProposition;0
33;10001;778:;Precission_X;1.0
33;10001;778:;Precission_!X;1.0
33;10001;778:;Recall_X;1.0
33;10001;778:;Recall_!X;1.0
33;10001;462:;RewardPos;27
33;10001;462:;RewardNeg;0
33;10001;462:;AmountOfProposition;22
33;10001;462:;AmountOfPositivesProposition;10
33;10001;462:;AmountOfNegativesProposition;12
33;10001;462:;AmountOfRightPositivesProposition;0
33;10001;462:;AmountOfWrongPositivesProposition;1
33;10001;462:;AmountOfRightNegativesProposition;1
33;10001;462:;AmountOfWrongNegativesProposition;0
33;10001;462:;Precission_X;0.0
33;10001;462:;Precission_!X;1.0
33;10001;462:;Recall_X;0
33;10001;462:;Recall_!X;0.5
33;10001;All;AveragePositiveReward;32.3
33;10001;All;AverageNegativeReward;51.1
33;10001;All;Precission_X;0.85
33;10001;All;Precission_!X;0.6833333333333333
33;10001;All;Recall_X;0.7871284271284271
33;10001;All;Recall_!X;0.7333333333333333
33;10001;All;PercentageSurvive;0.9
34;GameOver;9;10001
34;10001;197:;RewardPos;48
34;10001;197:;RewardNeg;93
34;10001;197:;AmountOfProposition;22
34;10001;197:;AmountOfPositivesProposition;10
34;10001;197:;AmountOfNegativesProposition;12
34;10001;197:;AmountOfRightPositivesProposition;3
34;10001;197:;AmountOfWrongPositivesProposition;0
34;10001;197:;AmountOfRightNegativesProposition;0
34;10001;197:;AmountOfWrongNegativesProposition;3
34;10001;197:;Precission_X;1.0
34;10001;197:;Precission_!X;0.0
34;10001;197:;Recall_X;0.5
34;10001;197:;Recall_!X;0
34;10001;754:;RewardPos;31
34;10001;754:;RewardNeg;118
34;10001;754:;AmountOfProposition;22
34;10001;754:;AmountOfPositivesProposition;10
34;10001;754:;AmountOfNegativesProposition;12
34;10001;754:;AmountOfRightPositivesProposition;3
34;10001;754:;AmountOfWrongPositivesProposition;0
34;10001;754:;AmountOfRightNegativesProposition;1
34;10001;754:;AmountOfWrongNegativesProposition;1
34;10001;754:;Precission_X;1.0
34;10001;754:;Precission_!X;0.5
34;10001;754:;Recall_X;0.75
34;10001;754:;Recall_!X;1.0
34;10001;109:;RewardPos;29
34;10001;109:;RewardNeg;121
34;10001;109:;AmountOfProposition;22
34;10001;109:;AmountOfPositivesProposition;10
34;10001;109:;AmountOfNegativesProposition;12
34;10001;109:;AmountOfRightPositivesProposition;6
34;10001;109:;AmountOfWrongPositivesProposition;0
34;10001;109:;AmountOfRightNegativesProposition;1
34;10001;109:;AmountOfWrongNegativesProposition;2
34;10001;109:;Precission_X;1.0
34;10001;109:;Precission_!X;0.3333333333333333
34;10001;109:;Recall_X;0.75
34;10001;109:;Recall_!X;1.0
34;10001;266:;RewardPos;49
34;10001;266:;RewardNeg;19
34;10001;266:;AmountOfProposition;22
34;10001;266:;AmountOfPositivesProposition;10
34;10001;266:;AmountOfNegativesProposition;12
34;10001;266:;AmountOfRightPositivesProposition;1
34;10001;266:;AmountOfWrongPositivesProposition;1
34;10001;266:;AmountOfRightNegativesProposition;7
34;10001;266:;AmountOfWrongNegativesProposition;0
34;10001;266:;Precission_X;0.5
34;10001;266:;Precission_!X;1.0
34;10001;266:;Recall_X;1.0
34;10001;266:;Recall_!X;0.875
34;10001;833:;RewardPos;37
34;10001;833:;RewardNeg;47
34;10001;833:;AmountOfProposition;22
34;10001;833:;AmountOfPositivesProposition;10
34;10001;833:;AmountOfNegativesProposition;12
34;10001;833:;AmountOfRightPositivesProposition;4
34;10001;833:;AmountOfWrongPositivesProposition;0
34;10001;833:;AmountOfRightNegativesProposition;1
34;10001;833:;AmountOfWrongNegativesProposition;2
34;10001;833:;Precission_X;1.0
34;10001;833:;Precission_!X;0.3333333333333333
34;10001;833:;Recall_X;0.6666666666666666
34;10001;833:;Recall_!X;1.0
34;10001;562:;RewardPos;43
34;10001;562:;RewardNeg;0
34;10001;562:;AmountOfProposition;22
34;10001;562:;AmountOfPositivesProposition;10
34;10001;562:;AmountOfNegativesProposition;12
34;10001;562:;AmountOfRightPositivesProposition;0
34;10001;562:;AmountOfWrongPositivesProposition;3
34;10001;562:;AmountOfRightNegativesProposition;4
34;10001;562:;AmountOfWrongNegativesProposition;0
34;10001;562:;Precission_X;0.0
34;10001;562:;Precission_!X;1.0
34;10001;562:;Recall_X;0
34;10001;562:;Recall_!X;0.5714285714285714
34;10001;828:;RewardPos;0
34;10001;828:;RewardNeg;30
34;10001;828:;AmountOfProposition;22
34;10001;828:;AmountOfPositivesProposition;10
34;10001;828:;AmountOfNegativesProposition;12
34;10001;828:;AmountOfRightPositivesProposition;2
34;10001;828:;AmountOfWrongPositivesProposition;0
34;10001;828:;AmountOfRightNegativesProposition;0
34;10001;828:;AmountOfWrongNegativesProposition;0
34;10001;828:;Precission_X;1.0
34;10001;828:;Precission_!X;0
34;10001;828:;Recall_X;1.0
34;10001;828:;Recall_!X;0
34;10001;427:;RewardPos;32
34;10001;427:;RewardNeg;17
34;10001;427:;AmountOfProposition;22
34;10001;427:;AmountOfPositivesProposition;10
34;10001;427:;AmountOfNegativesProposition;12
34;10001;427:;AmountOfRightPositivesProposition;1
34;10001;427:;AmountOfWrongPositivesProposition;0
34;10001;427:;AmountOfRightNegativesProposition;1
34;10001;427:;AmountOfWrongNegativesProposition;0
34;10001;427:;Precission_X;1.0
34;10001;427:;Precission_!X;1.0
34;10001;427:;Recall_X;1.0
34;10001;427:;Recall_!X;1.0
34;10001;905:;RewardPos;31
34;10001;905:;RewardNeg;11
34;10001;905:;AmountOfProposition;22
34;10001;905:;AmountOfPositivesProposition;10
34;10001;905:;AmountOfNegativesProposition;12
34;10001;905:;AmountOfRightPositivesProposition;1
34;10001;905:;AmountOfWrongPositivesProposition;0
34;10001;905:;AmountOfRightNegativesProposition;1
34;10001;905:;AmountOfWrongNegativesProposition;0
34;10001;905:;Precission_X;1.0
34;10001;905:;Precission_!X;1.0
34;10001;905:;Recall_X;1.0
34;10001;905:;Recall_!X;1.0
34;10001;372:;RewardPos;35
34;10001;372:;RewardNeg;31
34;10001;372:;AmountOfProposition;22
34;10001;372:;AmountOfPositivesProposition;10
34;10001;372:;AmountOfNegativesProposition;12
34;10001;372:;AmountOfRightPositivesProposition;4
34;10001;372:;AmountOfWrongPositivesProposition;0
34;10001;372:;AmountOfRightNegativesProposition;2
34;10001;372:;AmountOfWrongNegativesProposition;1
34;10001;372:;Precission_X;1.0
34;10001;372:;Precission_!X;0.6666666666666666
34;10001;372:;Recall_X;0.8
34;10001;372:;Recall_!X;1.0
34;10001;All;AveragePositiveReward;33.5
34;10001;All;AverageNegativeReward;48.7
34;10001;All;Precission_X;0.85
34;10001;All;Precission_!X;0.5833333333333333
34;10001;All;Recall_X;0.7466666666666666
34;10001;All;Recall_!X;0.7446428571428572
34;10001;All;PercentageSurvive;0.9
35;GameOver;9;10001
35;10001;531:;RewardPos;47
35;10001;531:;RewardNeg;0
35;10001;531:;AmountOfProposition;26
35;10001;531:;AmountOfPositivesProposition;12
35;10001;531:;AmountOfNegativesProposition;14
35;10001;531:;AmountOfRightPositivesProposition;0
35;10001;531:;AmountOfWrongPositivesProposition;1
35;10001;531:;AmountOfRightNegativesProposition;2
35;10001;531:;AmountOfWrongNegativesProposition;0
35;10001;531:;Precission_X;0.0
35;10001;531:;Precission_!X;1.0
35;10001;531:;Recall_X;0
35;10001;531:;Recall_!X;0.6666666666666666
35;10001;874:;RewardPos;45
35;10001;874:;RewardNeg;0
35;10001;874:;AmountOfProposition;26
35;10001;874:;AmountOfPositivesProposition;12
35;10001;874:;AmountOfNegativesProposition;14
35;10001;874:;AmountOfRightPositivesProposition;0
35;10001;874:;AmountOfWrongPositivesProposition;0
35;10001;874:;AmountOfRightNegativesProposition;2
35;10001;874:;AmountOfWrongNegativesProposition;0
35;10001;874:;Precission_X;0
35;10001;874:;Precission_!X;1.0
35;10001;874:;Recall_X;0
35;10001;874:;Recall_!X;1.0
35;10001;907:;RewardPos;45
35;10001;907:;RewardNeg;0
35;10001;907:;AmountOfProposition;26
35;10001;907:;AmountOfPositivesProposition;12
35;10001;907:;AmountOfNegativesProposition;14
35;10001;907:;AmountOfRightPositivesProposition;0
35;10001;907:;AmountOfWrongPositivesProposition;2
35;10001;907:;AmountOfRightNegativesProposition;4
35;10001;907:;AmountOfWrongNegativesProposition;0
35;10001;907:;Precission_X;0.0
35;10001;907:;Precission_!X;1.0
35;10001;907:;Recall_X;0
35;10001;907:;Recall_!X;0.6666666666666666
35;10001;165:;RewardPos;48
35;10001;165:;RewardNeg;14
35;10001;165:;AmountOfProposition;26
35;10001;165:;AmountOfPositivesProposition;12
35;10001;165:;AmountOfNegativesProposition;14
35;10001;165:;AmountOfRightPositivesProposition;1
35;10001;165:;AmountOfWrongPositivesProposition;0
35;10001;165:;AmountOfRightNegativesProposition;2
35;10001;165:;AmountOfWrongNegativesProposition;2
35;10001;165:;Precission_X;1.0
35;10001;165:;Precission_!X;0.5
35;10001;165:;Recall_X;0.3333333333333333
35;10001;165:;Recall_!X;1.0
35;10001;776:;RewardPos;0
35;10001;776:;RewardNeg;47
35;10001;776:;AmountOfProposition;26
35;10001;776:;AmountOfPositivesProposition;12
35;10001;776:;AmountOfNegativesProposition;14
35;10001;776:;AmountOfRightPositivesProposition;5
35;10001;776:;AmountOfWrongPositivesProposition;0
35;10001;776:;AmountOfRightNegativesProposition;0
35;10001;776:;AmountOfWrongNegativesProposition;2
35;10001;776:;Precission_X;1.0
35;10001;776:;Precission_!X;0.0
35;10001;776:;Recall_X;0.7142857142857143
35;10001;776:;Recall_!X;0
35;10001;617:;RewardPos;34
35;10001;617:;RewardNeg;18
35;10001;617:;AmountOfProposition;26
35;10001;617:;AmountOfPositivesProposition;12
35;10001;617:;AmountOfNegativesProposition;14
35;10001;617:;AmountOfRightPositivesProposition;1
35;10001;617:;AmountOfWrongPositivesProposition;0
35;10001;617:;AmountOfRightNegativesProposition;1
35;10001;617:;AmountOfWrongNegativesProposition;0
35;10001;617:;Precission_X;1.0
35;10001;617:;Precission_!X;1.0
35;10001;617:;Recall_X;1.0
35;10001;617:;Recall_!X;1.0
35;10001;320:;RewardPos;28
35;10001;320:;RewardNeg;13
35;10001;320:;AmountOfProposition;26
35;10001;320:;AmountOfPositivesProposition;12
35;10001;320:;AmountOfNegativesProposition;14
35;10001;320:;AmountOfRightPositivesProposition;1
35;10001;320:;AmountOfWrongPositivesProposition;0
35;10001;320:;AmountOfRightNegativesProposition;1
35;10001;320:;AmountOfWrongNegativesProposition;0
35;10001;320:;Precission_X;1.0
35;10001;320:;Precission_!X;1.0
35;10001;320:;Recall_X;1.0
35;10001;320:;Recall_!X;1.0
35;10001;97:;RewardPos;54
35;10001;97:;RewardNeg;18
35;10001;97:;AmountOfProposition;26
35;10001;97:;AmountOfPositivesProposition;12
35;10001;97:;AmountOfNegativesProposition;14
35;10001;97:;AmountOfRightPositivesProposition;1
35;10001;97:;AmountOfWrongPositivesProposition;1
35;10001;97:;AmountOfRightNegativesProposition;6
35;10001;97:;AmountOfWrongNegativesProposition;0
35;10001;97:;Precission_X;0.5
35;10001;97:;Precission_!X;1.0
35;10001;97:;Recall_X;1.0
35;10001;97:;Recall_!X;0.8571428571428571
35;10001;555:;RewardPos;23
35;10001;555:;RewardNeg;38
35;10001;555:;AmountOfProposition;26
35;10001;555:;AmountOfPositivesProposition;12
35;10001;555:;AmountOfNegativesProposition;14
35;10001;555:;AmountOfRightPositivesProposition;3
35;10001;555:;AmountOfWrongPositivesProposition;0
35;10001;555:;AmountOfRightNegativesProposition;1
35;10001;555:;AmountOfWrongNegativesProposition;2
35;10001;555:;Precission_X;1.0
35;10001;555:;Precission_!X;0.3333333333333333
35;10001;555:;Recall_X;0.6
35;10001;555:;Recall_!X;1.0
35;10001;540:;RewardPos;32
35;10001;540:;RewardNeg;18
35;10001;540:;AmountOfProposition;26
35;10001;540:;AmountOfPositivesProposition;12
35;10001;540:;AmountOfNegativesProposition;14
35;10001;540:;AmountOfRightPositivesProposition;1
35;10001;540:;AmountOfWrongPositivesProposition;0
35;10001;540:;AmountOfRightNegativesProposition;1
35;10001;540:;AmountOfWrongNegativesProposition;0
35;10001;540:;Precission_X;1.0
35;10001;540:;Precission_!X;1.0
35;10001;540:;Recall_X;1.0
35;10001;540:;Recall_!X;1.0
35;10001;All;AveragePositiveReward;35.6
35;10001;All;AverageNegativeReward;16.6
35;10001;All;Precission_X;0.65
35;10001;All;Precission_!X;0.7833333333333333
35;10001;All;Recall_X;0.5647619047619047
35;10001;All;Recall_!X;0.819047619047619
35;10001;All;PercentageSurvive;0.9
36;GameOver;8;10001
36;10001;852:;RewardPos;37
36;10001;852:;RewardNeg;50
36;10001;852:;AmountOfProposition;18
36;10001;852:;AmountOfPositivesProposition;7
36;10001;852:;AmountOfNegativesProposition;11
36;10001;852:;AmountOfRightPositivesProposition;2
36;10001;852:;AmountOfWrongPositivesProposition;0
36;10001;852:;AmountOfRightNegativesProposition;0
36;10001;852:;AmountOfWrongNegativesProposition;1
36;10001;852:;Precission_X;1.0
36;10001;852:;Precission_!X;0.0
36;10001;852:;Recall_X;0.6666666666666666
36;10001;852:;Recall_!X;0
36;10001;371:;RewardPos;32
36;10001;371:;RewardNeg;25
36;10001;371:;AmountOfProposition;18
36;10001;371:;AmountOfPositivesProposition;7
36;10001;371:;AmountOfNegativesProposition;11
36;10001;371:;AmountOfRightPositivesProposition;2
36;10001;371:;AmountOfWrongPositivesProposition;0
36;10001;371:;AmountOfRightNegativesProposition;0
36;10001;371:;AmountOfWrongNegativesProposition;1
36;10001;371:;Precission_X;1.0
36;10001;371:;Precission_!X;0.0
36;10001;371:;Recall_X;0.6666666666666666
36;10001;371:;Recall_!X;0
36;10001;569:;RewardPos;35
36;10001;569:;RewardNeg;0
36;10001;569:;AmountOfProposition;18
36;10001;569:;AmountOfPositivesProposition;7
36;10001;569:;AmountOfNegativesProposition;11
36;10001;569:;AmountOfRightPositivesProposition;0
36;10001;569:;AmountOfWrongPositivesProposition;0
36;10001;569:;AmountOfRightNegativesProposition;1
36;10001;569:;AmountOfWrongNegativesProposition;0
36;10001;569:;Precission_X;0
36;10001;569:;Precission_!X;1.0
36;10001;569:;Recall_X;0
36;10001;569:;Recall_!X;1.0
36;10001;727:;RewardPos;34
36;10001;727:;RewardNeg;19
36;10001;727:;AmountOfProposition;18
36;10001;727:;AmountOfPositivesProposition;7
36;10001;727:;AmountOfNegativesProposition;11
36;10001;727:;AmountOfRightPositivesProposition;1
36;10001;727:;AmountOfWrongPositivesProposition;0
36;10001;727:;AmountOfRightNegativesProposition;4
36;10001;727:;AmountOfWrongNegativesProposition;0
36;10001;727:;Precission_X;1.0
36;10001;727:;Precission_!X;1.0
36;10001;727:;Recall_X;1.0
36;10001;727:;Recall_!X;1.0
36;10001;712:;RewardPos;0
36;10001;712:;RewardNeg;49
36;10001;712:;AmountOfProposition;18
36;10001;712:;AmountOfPositivesProposition;7
36;10001;712:;AmountOfNegativesProposition;11
36;10001;712:;AmountOfRightPositivesProposition;4
36;10001;712:;AmountOfWrongPositivesProposition;0
36;10001;712:;AmountOfRightNegativesProposition;0
36;10001;712:;AmountOfWrongNegativesProposition;1
36;10001;712:;Precission_X;1.0
36;10001;712:;Precission_!X;0.0
36;10001;712:;Recall_X;0.8
36;10001;712:;Recall_!X;0
36;10001;400:;RewardPos;0
36;10001;400:;RewardNeg;18
36;10001;400:;AmountOfProposition;18
36;10001;400:;AmountOfPositivesProposition;7
36;10001;400:;AmountOfNegativesProposition;11
36;10001;400:;AmountOfRightPositivesProposition;1
36;10001;400:;AmountOfWrongPositivesProposition;0
36;10001;400:;AmountOfRightNegativesProposition;0
36;10001;400:;AmountOfWrongNegativesProposition;0
36;10001;400:;Precission_X;1.0
36;10001;400:;Precission_!X;0
36;10001;400:;Recall_X;1.0
36;10001;400:;Recall_!X;0
36;10001;30:;RewardPos;43
36;10001;30:;RewardNeg;0
36;10001;30:;AmountOfProposition;18
36;10001;30:;AmountOfPositivesProposition;7
36;10001;30:;AmountOfNegativesProposition;11
36;10001;30:;AmountOfRightPositivesProposition;0
36;10001;30:;AmountOfWrongPositivesProposition;0
36;10001;30:;AmountOfRightNegativesProposition;1
36;10001;30:;AmountOfWrongNegativesProposition;0
36;10001;30:;Precission_X;0
36;10001;30:;Precission_!X;1.0
36;10001;30:;Recall_X;0
36;10001;30:;Recall_!X;1.0
36;10001;693:;RewardPos;42
36;10001;693:;RewardNeg;18
36;10001;693:;AmountOfProposition;18
36;10001;693:;AmountOfPositivesProposition;7
36;10001;693:;AmountOfNegativesProposition;11
36;10001;693:;AmountOfRightPositivesProposition;1
36;10001;693:;AmountOfWrongPositivesProposition;0
36;10001;693:;AmountOfRightNegativesProposition;2
36;10001;693:;AmountOfWrongNegativesProposition;0
36;10001;693:;Precission_X;1.0
36;10001;693:;Precission_!X;1.0
36;10001;693:;Recall_X;1.0
36;10001;693:;Recall_!X;1.0
36;10001;479:;RewardPos;28
36;10001;479:;RewardNeg;0
36;10001;479:;AmountOfProposition;18
36;10001;479:;AmountOfPositivesProposition;7
36;10001;479:;AmountOfNegativesProposition;11
36;10001;479:;AmountOfRightPositivesProposition;0
36;10001;479:;AmountOfWrongPositivesProposition;0
36;10001;479:;AmountOfRightNegativesProposition;1
36;10001;479:;AmountOfWrongNegativesProposition;0
36;10001;479:;Precission_X;0
36;10001;479:;Precission_!X;1.0
36;10001;479:;Recall_X;0
36;10001;479:;Recall_!X;1.0
36;10001;439:;RewardPos;46
36;10001;439:;RewardNeg;16
